report_id,user_name,type,img_links,blocks_broken,reporter_id,summary,undeleted,created_at,happened_at,punishment
679,a u t o c l i c k !,tunnel,"{https://cdn.discordapp.com/attachments/404688028641263636/623547727954837514/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/623547843117842452/WHb2Nyf.png,https://cdn.discordapp.com/attachments/404688028641263636/623547987053903938/unknown.png}",105,455015701166686208,warn,t,2019-09-17 08:57:16.567838,2019-09-16,
680,erne,tunnel,"{https://cdn.discordapp.com/attachments/404688028641263636/623548633492619264/CpmPEgP.png,https://cdn.discordapp.com/attachments/404688028641263636/623548697187450880/Y7g1jCZ.png,https://cdn.discordapp.com/attachments/404688028641263636/623549345169539112/O7Q8lhI.png}",2368,455015701166686208,warn,t,2019-09-17 09:02:58.842714,2019-09-16,
681,GLOOK,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/623550002471632896/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/623550109623386112/7ZOWsTh.png,https://cdn.discordapp.com/attachments/404688028641263636/623550611346030622/unknown.png}",250,455015701166686208,5 day ban,t,2019-09-17 09:07:58.142177,2019-09-15,
682,Stareequartz,tunnel,"{https://cdn.discordapp.com/attachments/404688028641263636/623552039225393186/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/623552089431343105/xaWiR4V.png,https://cdn.discordapp.com/attachments/404688028641263636/623552243098058762/2SR3P9i.png}",216,455015701166686208,1 day ban,t,2019-09-17 09:14:25.138646,2019-09-15,
683,yo man,tunnel,"{https://cdn.discordapp.com/attachments/404688028641263636/623553187726491661/tC4lPzk.png,https://cdn.discordapp.com/attachments/404688028641263636/623553251723313155/rq5uV17.png,https://cdn.discordapp.com/attachments/404688028641263636/623553526148366366/MY7V8JB.png}",285,455015701166686208,warn,t,2019-09-17 09:19:23.493501,2019-09-15,
684,Capf2,tunnel,"{https://cdn.discordapp.com/attachments/404688028641263636/623553961433235457/U7lE6Xx.png,https://cdn.discordapp.com/attachments/404688028641263636/623554015573049354/FfiUHV5.png,https://cdn.discordapp.com/attachments/404688028641263636/623554132925743104/yYgd3kz.png}",307,455015701166686208,warn,t,2019-09-17 09:21:48.185404,2019-09-16,
685,Deveegobro123,tunnel,"{https://cdn.discordapp.com/attachments/404688028641263636/623555082679615489/qPrXC2j.png,https://cdn.discordapp.com/attachments/404688028641263636/623555099586723901/ruSFXhk.png,https://cdn.discordapp.com/attachments/404688028641263636/623556167750254602/nvDJ6kv.png}",3275,455015701166686208,warn,t,2019-09-17 09:30:10.631591,2019-09-14,
686,OLE,tunnel,"{https://cdn.discordapp.com/attachments/404688028641263636/623557576679882782/d4Yx7m6.png,https://cdn.discordapp.com/attachments/404688028641263636/623557629469392927/IBwGCXY.png,https://cdn.discordapp.com/attachments/404688028641263636/623557796939563013/kzH1nW3.png}",553,455015701166686208,warn,t,2019-09-17 09:36:13.764745,2019-09-17,
687,JeromeASF,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/623558890285694990/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/623558942794186765/ZVf9gO4.png,https://cdn.discordapp.com/attachments/404688028641263636/623559172583063614/v1pm3TQ.png,https://cdn.discordapp.com/attachments/404688028641263636/623559266040676353/unknown.png}",320,455015701166686208,6 day ban,t,2019-09-17 09:42:12.292555,2019-09-16,
688,jak,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/623981555345522688/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/623981584940269578/unknown.png}",4543,376302485612134410,pban,t,2019-09-18 13:40:10.92841,2019-09-18,
689,pineappleman,tunnel,"{https://cdn.discordapp.com/attachments/404688028641263636/624673267948584971/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/624673426359058453/unknown.png}",233,376302485612134410,warn,t,2019-09-20 11:29:25.585953,2019-09-18,
690,nathan(newest),grief,"{https://cdn.discordapp.com/attachments/404688028641263636/624674129961943082/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/624674249491349525/unknown.png}",1094,376302485612134410,pban,t,2019-09-20 11:32:40.799187,2019-09-19,
691,Vhadgraz,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/624674799033122816/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/624674831278800906/T88XJfQ.png,https://cdn.discordapp.com/attachments/404688028641263636/624674975571247114/unknown.png}",68,455015701166686208,1 day ban,t,2019-09-20 11:35:31.064902,2019-09-17,
692,moopmeep,tunnel,"{https://cdn.discordapp.com/attachments/404688028641263636/624675228542304293/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/624675541219541012/unknown.png}",144,376302485612134410,1day ban,t,2019-09-20 11:37:45.366314,2019-09-17,
693,bennysans,tunnel,"{https://cdn.discordapp.com/attachments/404688028641263636/624676166988726272/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/624676455296794634/unknown.png}",217,376302485612134410,warn,t,2019-09-20 11:41:22.046755,2019-09-19,
694,dev(18),tunnel,"{https://cdn.discordapp.com/attachments/404688028641263636/624677017169821726/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/624677148250079285/unknown.png}",143,376302485612134410,warn,t,2019-09-20 11:44:08.572418,2019-09-19,
695,alpha,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/624678479476031518/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/624678725610504193/unknown.png}",85,376302485612134410,1day ban,t,2019-09-20 11:50:28.26317,2019-09-19,
696,ironek,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/624679010194161665/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/624679044419682316/qRlEmgp.png,https://cdn.discordapp.com/attachments/404688028641263636/624679113902522400/tOrmajf.png,https://cdn.discordapp.com/attachments/404688028641263636/624679230067965954/unknown.png}",42,455015701166686208,warn,t,2019-09-20 11:52:37.654783,2019-09-18,
697,robin,tunnel,"{https://cdn.discordapp.com/attachments/404688028641263636/624679749675122698/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/624679885511852063/unknown.png}",104,376302485612134410,warn,t,2019-09-20 11:55:00.377947,2019-09-18,
698,Ren,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/625242966222438410/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/625243020169838592/SfOrcMQ.png,https://cdn.discordapp.com/attachments/404688028641263636/625243133734813706/3Pm6vFn.png,https://cdn.discordapp.com/attachments/404688028641263636/625243274390798353/unknown.png}",2291,455015701166686208,perma ban,t,2019-09-22 01:13:47.877844,2019-09-22,
699,HonourableJohn,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/625243849127624705/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/625243938781003786/aRHloV8.png,https://cdn.discordapp.com/attachments/404688028641263636/625244058431913984/unknown.png}",815,455015701166686208,perma ban,t,2019-09-22 01:16:52.93569,2019-09-21,
701,ohayo,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/625247880239775744/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/625247951681355796/EtQRLcC.png,https://cdn.discordapp.com/attachments/404688028641263636/625248032488947733/3YviVjC.png,https://cdn.discordapp.com/attachments/404688028641263636/625248120812339228/unknown.png}",5149,455015701166686208,perma ban,t,2019-09-22 01:33:05.145724,2019-09-22,
702,ashtrolar,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/625335448205524992/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/625335519508693003/unknown.png}",126,376302485612134410,2 day ban,t,2019-09-22 07:20:16.286639,2019-09-21,
703,uwuowo,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/625336127456411719/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/625336202593042432/unknown.png}",180,376302485612134410,pban,t,2019-09-22 07:22:59.655022,2019-09-22,
705,Coni,tunnel,"{https://cdn.discordapp.com/attachments/404688028641263636/626013982758666253/w2.png,https://cdn.discordapp.com/attachments/404688028641263636/626013985430437909/w1.png}",889,241877052259565568,"",t,2019-09-24 04:16:16.008782,2019-09-18,
706,Bennysans,tunnel,"{https://cdn.discordapp.com/attachments/404688028641263636/626016578525331457/e1.png,https://cdn.discordapp.com/attachments/404688028641263636/626016587488428062/e2.png}",1392,241877052259565568,done tunneling b4 so 1 day ban,t,2019-09-24 04:26:54.575806,2019-09-19,
714,RetroPhuck,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/627402796416892928/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/627402851538436097/RPB3I0r.png,https://cdn.discordapp.com/attachments/404688028641263636/627402909788930060/CDaYvxI.png,https://cdn.discordapp.com/attachments/404688028641263636/627403025748721702/unknown.png}",3191,455015701166686208,perma ban,t,2019-09-28 00:15:47.681207,2019-09-26,
704,terror,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/625615601976737843/q9.png,https://cdn.discordapp.com/attachments/404688028641263636/625615617952841753/q8.png,https://cdn.discordapp.com/attachments/404688028641263636/625615622428033026/q5.png,https://cdn.discordapp.com/attachments/404688028641263636/625615623375945749/q6.png,https://cdn.discordapp.com/attachments/404688028641263636/626018352568991764/r1.png}",30779,241877052259565568,"He named himself ""terror"" and has a clone of ""clean""",t,2019-09-23 01:53:40.353964,2019-09-23,
707,StingyTheKing,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/626026821514690570/y1.png,https://cdn.discordapp.com/attachments/404688028641263636/626026844751396884/y2.png}",5179,241877052259565568,"broke a bunch of stuff everywhere, but in such low (but very frequent) amounts, and in weird/awkward areas.",t,2019-09-24 05:07:59.001651,2019-09-22,
708,Junior,chat,{https://cdn.discordapp.com/attachments/404688028641263636/626060511036833806/Screenshot_20190924-152017_Discord.jpg},0,376302485612134410,1h mute,t,2019-09-24 07:21:37.247747,2019-09-24,
709,mateo,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/626499850191765534/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/626499926184034307/aPgRR0Q.png,https://cdn.discordapp.com/attachments/404688028641263636/626500123966439475/unknown.png}",57,455015701166686208,1 day ban,t,2019-09-25 12:28:04.886607,2019-09-22,
710,The Virus,tunnel,"{https://cdn.discordapp.com/attachments/404688028641263636/626503112164638800/O8UYa3C.png,https://cdn.discordapp.com/attachments/404688028641263636/626503168288751617/E6PptsI.png,https://cdn.discordapp.com/attachments/404688028641263636/626503477216018432/IzRzp7y.png}",535,455015701166686208,already warned,t,2019-09-25 12:41:22.348675,2019-09-15,
711,Spike_UwU,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/626835985828937769/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/626836221817126934/YSO1pgr.png,https://cdn.discordapp.com/attachments/404688028641263636/626836538717634580/unknown.png}",39,455015701166686208,warned ingame,t,2019-09-26 10:44:43.662717,2019-09-26,
712,Christopher,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/626895131294957599/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/626895160940167173/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/626895690966106113/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/626895756489523242/unknown.png}",431,254361795278536715,pban,t,2019-09-26 14:40:08.861151,2019-09-26,
713,phantom boi,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/626897339067662346/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/626897447125385223/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/626897499386413066/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/626897594521485357/unknown.png}",459,254361795278536715,pban,t,2019-09-26 14:47:32.696447,2019-09-26,
715,spike_uwu,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/627433198821048320/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/627433243154579468/unknown.png}",24,376302485612134410,warn,t,2019-09-28 02:15:54.578781,2019-09-27,
716,pnegin2,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/627433743195570176/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/627433885415768076/unknown.png}",82,376302485612134410,1day ban,t,2019-09-28 02:18:28.970281,2019-09-27,
717,Ninirit,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/627532277471117322/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/627532301034586112/unknown.png}",408,254361795278536715,pban,t,2019-09-28 08:49:30.369352,2019-09-28,
718,joncina,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/627532163331391538/L4udpNO.png,https://cdn.discordapp.com/attachments/404688028641263636/627532238589919234/R3SKsVV.png,https://cdn.discordapp.com/attachments/404688028641263636/627532519549698069/e7ohBtf.png}",642,455015701166686208,warn,t,2019-09-28 08:50:29.078749,2019-09-27,
719,fax machine,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/627532786311626771/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/627532857258147861/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/627532903265599498/unknown.png}",258,254361795278536715,5 day ban,t,2019-09-28 08:53:58.759356,2019-09-27,
720,Black panther,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/627535276411191303/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/627535337069084682/unknown.png}",286,254361795278536715,6 day ban,t,2019-09-28 09:01:54.021965,2019-09-28,
721,Kidboi937,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/627555567358967808/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/627555636389085184/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/627555717330501643/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/627555802521010178/unknown.png}",7059,254361795278536715,pban,t,2019-09-28 10:23:03.254783,2019-09-28,
722,RyanTheGamerLemon,grief,"{https://cdn.discordapp.com/attachments/404688028641263636/627623962440105996/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/627623993431556104/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/627624049173856283/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/627624342288859166/unknown.png}",2894,254361795278536715,pban,t,2019-09-28 14:55:17.655331,2019-09-28,
723,spike_uwu,tunnel,"{https://cdn.discordapp.com/attachments/404688028641263636/627817391245623296/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/627817850635288586/unknown.png,https://cdn.discordapp.com/attachments/404688028641263636/627817923154542602/unknown.png}",467,376302485612134410,warn,t,2019-09-29 03:44:26.602005,2019-09-27,
